intersection_key,road_key,time_key,ก่อนโควิด,โควิด,หลังโควิด
ปากทางลาดพร้าว,พหลโยธิน,07:00-09:00,100.0,65.33417601516828,60.93379680834256
ปากทางลาดพร้าว,พหลโยธิน,09:00-16:00,100.0,74.7927439875236,70.14692604448821
ปากทางลาดพร้าว,พหลโยธิน,16:00-19:00,100.0,84.9138252630008,81.36984257255838
ปากทางลาดพร้าว,ลาดพร้าว,07:00-09:00,100.0,98.27288428324698,86.61485319516407
ปากทางลาดพร้าว,ลาดพร้าว,09:00-16:00,100.0,104.65151174131593,66.71168129642133
ปากทางลาดพร้าว,ลาดพร้าว,16:00-19:00,100.0,122.12389380530975,64.33461345800634
ป้อมมหากาฬ,พระสุเมรุ,09:00-16:00,100.0,60.23944549464398,59.37828187355597
ป้อมมหากาฬ,มหาไชย,07:00-09:00,100.0,109.85477178423237,86.61825726141079
ป้อมมหากาฬ,มหาไชย,09:00-16:00,100.0,107.31245447924253,62.505462490895844
ป้อมมหากาฬ,มหาไชย,16:00-19:00,100.0,94.86531986531986,51.178451178451176
ป้อมมหากาฬ,ราชดำเนินกลาง,09:00-16:00,100.0,97.48801916932906,103.68610223642172
ผังเมือง,พระราม9,07:00-09:00,100.0,115.73413443484793,131.18663161847542
ผังเมือง,พระราม9,09:00-16:00,100.0,123.92974753018662,128.24124893279668
ผังเมือง,พระราม9,16:00-19:00,100.0,144.53573089443498,142.17950705317003
ผังเมือง,วัฒนธรรม,07:00-09:00,100.0,104.33622414943295,150.10006671114076
ผังเมือง,วัฒนธรรม,09:00-16:00,100.0,101.76635187128366,79.11857292759706
ผังเมือง,วัฒนธรรม,16:00-19:00,100.0,87.19912472647702,96.97301239970825
พงษ์พระราม,จารุเมือง,07:00-09:00,100.0,327.9038112522686,44.01088929219601
พงษ์พระราม,พระรามที่1,07:00-09:00,100.0,48.38995568685377,91.05612998522895
พงษ์เพชร,งามวงศ์วาน,07:00-09:00,100.0,88.40678738184718,99.06331852864139
พงษ์เพชร,ประชาชื่น,07:00-09:00,100.0,126.61813889435373,94.75703324808184
พญาไท,พญาไท,07:00-09:00,100.0,104.0891621829362,97.58647194465796
พญาไท,ศรีอยุธยา,07:00-09:00,100.0,101.61670596160323,75.39575614685079
พระราม9,พระราม9,07:00-09:00,100.0,110.0153356140144,117.45900672407691
พระราม9,รัชดาภิเษก,07:00-09:00,100.0,115.56524399571668,109.85161389016369
พระราม9,อโศกดินแดง,07:00-09:00,100.0,108.96910735620413,103.42208568015019
พระราม9ใหม่,เพชรพระราม,07:00-09:00,100.0,54.24321959755031,45.75678040244969
พระรามที่2,พระรามที่2,07:00-09:00,100.0,97.6461038961039,50.0
พระรามที่2,สุขสวัสดิ์,07:00-09:00,100.0,102.12567675512558,60.61063282151415
พระรามที่3-ยานนาวา,พระรามที่3,07:00-09:00,100.0,95.60414956340026,134.56228076722144
พระรามที่3-ยานนาวา,พระรามที่3,09:00-16:00,100.0,84.15562956651951,145.72070327627605
พระรามที่3-ยานนาวา,พระรามที่3,16:00-19:00,100.0,87.48634822095764,142.67977237454735
พระรามที่3-ยานนาวา,ยานนาวา,07:00-09:00,100.0,84.50244698205547,90.15769439912997
พระรามที่3-ยานนาวา,ยานนาวา,09:00-16:00,100.0,85.58297872340427,92.4936170212766
