source_excel_row,survey_date_parsed,covid_period,intersection_key,road_key,time_key,period_hours,total,vph
4852,2019-12-17,ก่อนโควิด,คลองสาน,ลาดหญ้า,16:00-19:00,3.0,1324.0,441.3333333333333
4874,2019-12-20,ก่อนโควิด,ประชาสงเคราะห์,ประชาสงเคราะห์,07:00-09:00,2.0,2963.0,1481.5
4877,2019-12-20,ก่อนโควิด,ประชาสงเคราะห์,ดินแดง,07:00-09:00,2.0,5175.0,2587.5
4901,2019-12-24,ก่อนโควิด,ห้วยขวาง,รัชดาภิเษก,07:00-09:00,2.0,12581.0,6290.5
4902,2019-12-24,ก่อนโควิด,ห้วยขวาง,รัชดาภิเษก,09:00-16:00,7.0,46107.0,6586.714285714285
4903,2019-12-24,ก่อนโควิด,ห้วยขวาง,รัชดาภิเษก,16:00-19:00,3.0,19901.0,6633.666666666667
4904,2019-12-24,ก่อนโควิด,ห้วยขวาง,ประชาสงเคราะห์,07:00-09:00,2.0,1719.0,859.5
4905,2019-12-24,ก่อนโควิด,ห้วยขวาง,ประชาสงเคราะห์,09:00-16:00,7.0,3825.0,546.4285714285714
4906,2019-12-24,ก่อนโควิด,ห้วยขวาง,ประชาสงเคราะห์,16:00-19:00,3.0,1730.0,576.6666666666666
4907,2019-12-24,ก่อนโควิด,ห้วยขวาง,ประชาราษฎร์บำเพ็ญ,07:00-09:00,2.0,2076.0,1038.0
4908,2019-12-24,ก่อนโควิด,ห้วยขวาง,ประชาราษฎร์บำเพ็ญ,09:00-16:00,7.0,6206.0,886.5714285714286
4909,2019-12-24,ก่อนโควิด,ห้วยขวาง,ประชาราษฎร์บำเพ็ญ,16:00-19:00,3.0,2018.0,672.6666666666666
4913,2019-12-25,ก่อนโควิด,อุดมสุข,สุขุมวิท,07:00-09:00,2.0,6368.0,3184.0
4919,2020-01-02,โควิด,ไฟฉาย,จรัญสนิทวงศ์,07:00-09:00,2.0,4076.0,2038.0
4921,2020-01-02,โควิด,ไฟฉาย,พรานนก,07:00-09:00,2.0,1997.0,998.5
4922,2020-01-02,โควิด,ไฟฉาย,จรัญสนิทวงศ์,16:00-19:00,3.0,8602.0,2867.3333333333335
4924,2020-01-02,โควิด,ไฟฉาย,พรานนก,16:00-19:00,3.0,3990.0,1330.0
4925,2020-01-02,โควิด,ไฟฉาย,จรัญสนิทวงศ์,09:00-16:00,7.0,13817.0,1973.857142857143
4927,2020-01-02,โควิด,ไฟฉาย,พรานนก,09:00-16:00,7.0,8384.0,1197.7142857142858
4928,2020-01-03,โควิด,อังรีดูนังต์,สุรวงศ์,07:00-09:00,2.0,1727.0,863.5
4929,2020-01-03,โควิด,อังรีดูนังต์,อังรีดูนังต์,07:00-09:00,2.0,2592.0,1296.0
4930,2020-01-03,โควิด,อังรีดูนังต์,พระรามที่4,07:00-09:00,2.0,5107.0,2553.5
4931,2020-01-03,โควิด,อังรีดูนังต์,สุรวงศ์,16:00-19:00,3.0,1840.0,613.3333333333334
4932,2020-01-03,โควิด,อังรีดูนังต์,อังรีดูนังต์,16:00-19:00,3.0,3676.0,1225.3333333333333
4933,2020-01-03,โควิด,อังรีดูนังต์,พระรามที่4,16:00-19:00,3.0,7963.0,2654.3333333333335
4934,2020-01-03,โควิด,อังรีดูนังต์,สุรวงศ์,09:00-16:00,7.0,5387.0,769.5714285714286
4935,2020-01-03,โควิด,อังรีดูนังต์,อังรีดูนังต์,09:00-16:00,7.0,9310.0,1330.0
4936,2020-01-03,โควิด,อังรีดูนังต์,พระรามที่4,09:00-16:00,7.0,19803.0,2829.0
4937,2020-01-06,โควิด,พระรามที่2,สุขสวัสดิ์,07:00-09:00,2.0,12304.0,6152.0
4938,2020-01-06,โควิด,พระรามที่2,พระรามที่2,07:00-09:00,2.0,9279.0,4639.5
4943,2020-01-07,โควิด,ด่วนสุขุมวิท62,สุขุมวิท,07:00-09:00,2.0,9332.0,4666.0
4949,2020-01-08,โควิด,บางรัก,เจริญกรุง,07:00-09:00,2.0,3228.0,1614.0
4951,2020-01-08,โควิด,บางรัก,สีลม,07:00-09:00,2.0,1636.0,818.0
4952,2020-01-08,โควิด,บางรัก,เจริญกรุง,16:00-19:00,3.0,4193.0,1397.6666666666667
4954,2020-01-08,โควิด,บางรัก,สีลม,16:00-19:00,3.0,2041.0,680.3333333333334
4955,2020-01-08,โควิด,บางรัก,เจริญกรุง,09:00-16:00,7.0,10788.0,1541.142857142857
4957,2020-01-08,โควิด,บางรัก,สีลม,09:00-16:00,7.0,5608.0,801.1428571428571
4965,2020-01-10,โควิด,บางกระบือ,สามเสน,07:00-09:00,2.0,2918.0,1459.0
4966,2020-01-10,โควิด,บางกระบือ,เขียวไข่กา,07:00-09:00,2.0,556.0,278.0
4967,2020-01-10,โควิด,บางกระบือ,อำนวยสงคราม,07:00-09:00,2.0,673.0,336.5
4968,2020-01-10,โควิด,บางกระบือ,สามเสน,16:00-19:00,3.0,4091.0,1363.6666666666667
4969,2020-01-10,โควิด,บางกระบือ,เขียวไข่กา,16:00-19:00,3.0,327.0,109.0
4970,2020-01-10,โควิด,บางกระบือ,อำนวยสงคราม,16:00-19:00,3.0,725.0,241.66666666666666
4973,2020-01-10,โควิด,บางกระบือ,สามเสน,09:00-16:00,7.0,9202.0,1314.5714285714287
4974,2020-01-10,โควิด,บางกระบือ,เขียวไข่กา,09:00-16:00,7.0,441.0,63.0
5057,2020-01-27,โควิด,มิตรไมตรี-มิตรไมตรี1,มิตรไมตรี,09:00-16:00,7.0,1208.0,172.57142857142858
5058,2020-01-27,โควิด,มิตรไมตรี-มิตรไมตรี1,มิตรไมตรี1,09:00-16:00,7.0,5134.0,733.4285714285714
5065,2020-01-28,โควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี,09:00-16:00,7.0,5065.0,723.5714285714286
5066,2020-01-28,โควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี2,09:00-16:00,7.0,5119.0,731.2857142857143
5071,2020-01-29,โควิด,นางลิ้นจี่,นางลิ้นจี่,09:00-16:00,7.0,2182.0,311.7142857142857
5072,2020-01-29,โควิด,นางลิ้นจี่,พระรามที่3,09:00-16:00,7.0,29822.0,4260.285714285715
5124,2020-02-04,โควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี,07:00-09:00,2.0,1893.0,946.5
5125,2020-02-04,โควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี2,07:00-09:00,2.0,2048.0,1024.0
5126,2020-02-04,โควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี,16:00-19:00,3.0,1369.0,456.3333333333333
5127,2020-02-04,โควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี2,16:00-19:00,3.0,1868.0,622.6666666666666
5128,2020-02-04,โควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี,09:00-16:00,7.0,4464.0,637.7142857142857
5129,2020-02-04,โควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี2,09:00-16:00,7.0,4593.0,656.1428571428571
5175,2020-02-12,โควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี,07:00-09:00,2.0,2765.0,1382.5
5176,2020-02-12,โควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี2,07:00-09:00,2.0,2247.0,1123.5
5177,2020-02-12,โควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี,16:00-19:00,3.0,1465.0,488.3333333333333
5178,2020-02-12,โควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี2,16:00-19:00,3.0,2098.0,699.3333333333334
5179,2020-02-12,โควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี,09:00-16:00,7.0,4992.0,713.1428571428571
5180,2020-02-12,โควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี2,09:00-16:00,7.0,5190.0,741.4285714285714
5182,2020-02-13,โควิด,เจ้าคุณทหาร-ฉลองกรุง,ฉลองกรุง,07:00-09:00,2.0,8872.0,4436.0
5183,2020-02-13,โควิด,เจ้าคุณทหาร-ฉลองกรุง,เจ้าคุณทหาร,07:00-09:00,2.0,2742.0,1371.0
5185,2020-02-13,โควิด,เจ้าคุณทหาร-ฉลองกรุง,ฉลองกรุง,16:00-19:00,3.0,10494.0,3498.0
5186,2020-02-13,โควิด,เจ้าคุณทหาร-ฉลองกรุง,เจ้าคุณทหาร,16:00-19:00,3.0,4406.0,1468.6666666666667
5188,2020-02-13,โควิด,เจ้าคุณทหาร-ฉลองกรุง,ฉลองกรุง,09:00-16:00,7.0,23367.0,3338.1428571428573
5189,2020-02-13,โควิด,เจ้าคุณทหาร-ฉลองกรุง,เจ้าคุณทหาร,09:00-16:00,7.0,9234.0,1319.142857142857
5202,2020-02-18,โควิด,ศาลาแดง,สีลม,07:00-09:00,2.0,1596.0,798.0
5203,2020-02-18,โควิด,ศาลาแดง,ราชดำริ,07:00-09:00,2.0,2962.0,1481.0
5204,2020-02-18,โควิด,ศาลาแดง,พระรามที่4,07:00-09:00,2.0,16037.0,8018.5
5205,2020-02-18,โควิด,ศาลาแดง,สีลม,16:00-19:00,3.0,2594.0,864.6666666666666
5206,2020-02-18,โควิด,ศาลาแดง,ราชดำริ,16:00-19:00,3.0,4186.0,1395.3333333333333
5207,2020-02-18,โควิด,ศาลาแดง,พระรามที่4,16:00-19:00,3.0,19900.0,6633.333333333333
5208,2020-02-18,โควิด,ศาลาแดง,สีลม,09:00-16:00,7.0,5792.0,827.4285714285714
5209,2020-02-18,โควิด,ศาลาแดง,ราชดำริ,09:00-16:00,7.0,11697.0,1671.0
5210,2020-02-18,โควิด,ศาลาแดง,พระรามที่4,09:00-16:00,7.0,52052.0,7436.0
5211,2020-02-19,โควิด,จอมทอง,วุฒากาศ,07:00-09:00,2.0,1304.0,652.0
5212,2020-02-19,โควิด,จอมทอง,จอมทอง,07:00-09:00,2.0,3329.0,1664.5
5213,2020-02-19,โควิด,จอมทอง,วุฒากาศ,16:00-19:00,3.0,1590.0,530.0
5214,2020-02-19,โควิด,จอมทอง,จอมทอง,16:00-19:00,3.0,4409.0,1469.6666666666667
5215,2020-02-19,โควิด,จอมทอง,วุฒากาศ,09:00-16:00,7.0,3769.0,538.4285714285714
5216,2020-02-19,โควิด,จอมทอง,จอมทอง,09:00-16:00,7.0,9952.0,1421.7142857142858
5217,2020-02-20,โควิด,ด่วนนางลิ้นจี่,นางลิ้นจี่,07:00-09:00,2.0,2987.0,1493.5
5218,2020-02-20,โควิด,ด่วนนางลิ้นจี่,รัชดาภิเษก,07:00-09:00,2.0,3549.0,1774.5
5226,2020-02-21,โควิด,เกียกกาย,สามเสน,07:00-09:00,2.0,1682.0,841.0
5227,2020-02-21,โควิด,เกียกกาย,ประชาราษฎร์สาย1,07:00-09:00,2.0,4171.0,2085.5
5228,2020-02-21,โควิด,เกียกกาย,ทหาร,07:00-09:00,2.0,1706.0,853.0
5247,2020-02-25,โควิด,ราชวิถี,พระรามที่5,07:00-09:00,2.0,3569.0,1784.5
5248,2020-02-25,โควิด,ราชวิถี,ราชวิถี,07:00-09:00,2.0,2463.0,1231.5
5249,2020-02-25,โควิด,ราชวิถี,พระรามที่5,16:00-19:00,3.0,3650.0,1216.6666666666667
5250,2020-02-25,โควิด,ราชวิถี,ราชวิถี,16:00-19:00,3.0,2461.0,820.3333333333334
5251,2020-02-25,โควิด,ราชวิถี,พระรามที่5,09:00-16:00,7.0,9271.0,1324.4285714285713
5252,2020-02-25,โควิด,ราชวิถี,ราชวิถี,09:00-16:00,7.0,8600.0,1228.5714285714287
5254,2020-02-27,โควิด,บางบอน5,บางบอน5,07:00-09:00,2.0,3192.0,1596.0
5255,2020-02-27,โควิด,บางบอน5,เอกชัย,07:00-09:00,2.0,6456.0,3228.0
5257,2020-02-27,โควิด,บางบอน5,บางบอน5,16:00-19:00,3.0,3718.0,1239.3333333333333
5258,2020-02-27,โควิด,บางบอน5,เอกชัย,16:00-19:00,3.0,11185.0,3728.3333333333335
5260,2020-02-27,โควิด,บางบอน5,บางบอน5,09:00-16:00,7.0,8957.0,1279.5714285714287
5261,2020-02-27,โควิด,บางบอน5,เอกชัย,09:00-16:00,7.0,23158.0,3308.285714285714
5281,2020-03-27,โควิด,บ้านแขก,ประชาธิปก,09:00-16:00,7.0,20072.0,2867.4285714285716
5282,2020-03-27,โควิด,บ้านแขก,อิสรภาพ,09:00-16:00,7.0,5686.0,812.2857142857143
5329,2020-05-12,โควิด,เสือป่า,ราชวงศ์,07:00-09:00,2.0,568.0,284.0
5330,2020-05-12,โควิด,เสือป่า,เสือป่า,07:00-09:00,2.0,456.0,228.0
5331,2020-05-12,โควิด,เสือป่า,เจริญกรุง,07:00-09:00,2.0,3490.0,1745.0
5332,2020-05-12,โควิด,เอสเอบี,เจริญกรุง,07:00-09:00,2.0,5261.0,2630.5
5334,2020-05-12,โควิด,เสือป่า,เสือป่า,16:00-19:00,3.0,1323.0,441.0
5339,2020-05-12,โควิด,เสือป่า,เสือป่า,09:00-16:00,7.0,2511.0,358.7142857142857
5343,2020-05-13,โควิด,อุภัยเจษฎุทิศ,สวรรคโลก,07:00-09:00,2.0,3018.0,1509.0
5344,2020-05-13,โควิด,อุภัยเจษฎุทิศ,ราชวิถี,07:00-09:00,2.0,3661.0,1830.5
5345,2020-05-13,โควิด,อุภัยเจษฎุทิศ,สวรรคโลก,16:00-19:00,3.0,2967.0,989.0
5346,2020-05-13,โควิด,อุภัยเจษฎุทิศ,ราชวิถี,16:00-19:00,3.0,4755.0,1585.0
5347,2020-05-13,โควิด,อุภัยเจษฎุทิศ,สวรรคโลก,09:00-16:00,7.0,7647.0,1092.4285714285713
